bin_index,bin_left_log10_minutes,bin_right_log10_minutes,bin_left_minutes,bin_right_minutes,bin_centre_minutes,count,share,cumulative_share,density_per_minute,kde_density_per_log10_minute
161,2.246553801765706,2.2715519697914788,176.4224308592693,186.87532879903458,181.57367588488947,20,0.003601656762110571,0.8287412209616424,0.00034456059772754714,0.1322448731449995
162,2.2715519697914788,2.296550137817251,186.87532879903458,197.94755317482563,192.33178126484952,21,0.0037817396002160996,0.8325229605618585,0.0003415519295729512,0.12963665139448982
163,2.296550137817251,2.3215483058430237,197.94755317482563,209.67579861779447,203.72729639488642,15,0.002701242571582928,0.8352242031334414,0.00023031941007018578,0.12709869306159438
164,2.3215483058430237,2.346546473868796,209.67579861779447,222.09893388872166,215.79798732907233,17,0.0030614082477939853,0.8382856113812354,0.00024642798947527674,0.12465148079214462
165,2.346546473868796,2.371544641894568,222.09893388872166,235.25813069358432,228.5838577321212,13,0.002341076895371871,0.8406266882766072,0.00017790423914830296,0.12231716722769355
166,2.371544641894568,2.3965428099203407,235.25813069358432,249.19700013134658,242.12728145615785,12,0.0021609940572663426,0.8427876823338736,0.0001550336680399574,0.1201179140419004
167,2.3965428099203407,2.421540977946113,249.19700013134658,263.96173722618005,256.47314297255934,12,0.0021609940572663426,0.8449486763911399,0.00014636183789703416,0.11807559635244773
168,2.421540977946113,2.446539145971885,263.96173722618005,279.60127402311525,271.6689861242809,15,0.002701242571582928,0.8476499189627229,0.00017271883474913888,0.11620988299975116
169,2.446539145971885,2.4715373139976577,279.60127402311525,296.16744175449253,287.7651716916467,18,0.0032414910858995136,0.8508914100486223,0.00019566933876686172,0.11453757018679414
170,2.4715373139976577,2.49653548202343,296.16744175449253,313.715142614654,304.8150442937944,22,0.0039618224383216275,0.854853232486944,0.00022577444588858664,0.11307788762804855
171,2.49653548202343,2.521533650049202,313.715142614654,332.30253171216384,322.8751091789084,12,0.0021609940572663426,0.8570142265442103,0.00011626130200049719,0.11184778100692042
172,2.521533650049202,2.5465318180749748,332.30253171216384,351.9912098025573,342.0052194891435,18,0.0032414910858995136,0.8602557176301099,0.00016463731445134997,0.11086743004084607
173,2.5465318180749748,2.571529986100747,351.9912098025573,372.8464274403614,362.26877462085275,14,0.0025211597334773997,0.8627768773635872,0.00012088868010215868,0.11015944593583316
174,2.571529986100747,2.5965281541265197,372.8464274403614,394.9373012269779,383.7329303375156,12,0.0021609940572663426,0.8649378714208535,9.782293258927386e-05,0.1097431427968614
175,2.5965281541265197,2.6215263221522918,394.9373012269779,418.33704287108236,406.468821331698,18,0.0032414910858995136,0.8681793625067531,0.00013852678953471295,0.10964186310260972
176,2.6215263221522918,2.646524490178064,418.33704287108236,443.12320182069266,430.55179697364446,15,0.002701242571582928,0.8708806050783361,0.00010898189497914919,0.10987824862345101
177,2.646524490178064,2.6715226582038367,443.12320182069266,469.37792227099953,456.06167102780023,9,0.0016207455429497568,0.8725013506212858,6.17315863643413e-05,0.11046797743199963
178,2.6715226582038367,2.6965208262296088,469.37792227099953,497.18821539971975,483.08298616484785,13,0.002341076895371871,0.8748424275166576,8.418023084245008e-05,0.11141743898084694
179,2.6965208262296088,2.721518994255381,497.18821539971975,526.6462477322,511.7052941458894,14,0.0025211597334773997,0.8773635872501351,8.558479755274033e-05,0.1127237428155594
180,2.721518994255381,2.7465171622811537,526.6462477322,557.8496465919305,542.0234526073333,11,0.0019809112191608138,0.8793444984692959,6.348382841451521e-05,0.11436893588169822
181,2.7465171622811537,2.7715153303069258,557.8496465919305,590.9018236487744,574.1379394300608,14,0.0025211597334773997,0.8818656582027733,7.627817463102205e-05,0.11631647744625873
182,2.7715153303069258,2.796513498332698,590.9018236487744,625.9123176371984,608.1551857347362,18,0.0032414910858995136,0.8851071492886727,9.258627104694088e-05,0.11851284553569043
183,2.796513498332698,2.8215116663584707,625.9123176371984,662.9971573802952,644.1879286068429,20,0.003601656762110571,0.8887088060507834,9.71193832051277e-05,0.12088236049010916
184,2.8215116663584707,2.8465098343842428,662.9971573802952,702.2792463227079,682.3555847204091,9,0.0016207455429497568,0.8903295515937332,4.125914854797467e-05,0.12333385523679465
185,2.8465098343842428,2.8715080024100157,702.2792463227079,743.8887698468582,722.7846460986688,16,0.002881325409688457,0.8932108770034216,6.924677731568176e-05,0.12576034119309865
186,2.8715080024100157,2.8965061704357877,743.8887698468582,787.9636267223376,765.6090993232438,14,0.0025211597334773997,0.8957320367368989,5.720176790591052e-05,0.1280442809758032
187,2.8965061704357877,2.9215043384615598,787.9636267223376,834.6498861183766,810.9708695811595,21,0.0037817396002160996,0.899513776337115,8.100326839500353e-05,0.13006091065855763
188,2.9215043384615598,2.9465025064873327,834.6498861183766,884.1022716939475,859.0202910213188,24,0.004321988114532685,0.9038357644516477,8.739695899863143e-05,0.13169069024808097
189,2.9465025064873327,2.9715006745131047,884.1022716939475,936.4846743698461,909.9166049792408,16,0.002881325409688457,0.9067170898613363,5.500559849298724e-05,0.1328202962739124
190,2.9715006745131047,2.9964988425388768,936.4846743698461,991.9706954821532,963.8284877212511,31,0.0055825679812713845,0.9122996578426076,0.00010061215184220757,0.1333582652329676
191,2.9964988425388768,3.0214970105646497,991.9706954821532,1050.7442221171204,1020.9346094571258,17,0.0030614082477939853,0.9153610660904016,5.2088217656359014e-05,0.13323415104314607
192,3.0214970105646497,3.0464951785904217,1050.7442221171204,1113.000036534218,1081.4242264738077,31,0.0055825679812713845,0.920943634071673,8.9671431231622e-05,0.13241106039592113
193,3.0464951785904217,3.0714933466161938,1113.000036534218,1178.944461697066,1145.4978083526169,19,0.0034215739240050424,0.924365207995678,5.188571915754156e-05,0.13087968306966596
194,3.0714933466161938,3.0964915146419667,1178.944461697066,1248.7960450515725,1213.3677023486125,26,0.004682153790743742,0.9290473617864218,6.703003090110576e-05,0.12866758743989454
195,3.0964915146419667,3.1214896826677387,1248.7960450515725,1322.78628281742,1285.2588371339311,23,0.004141905276427157,0.9331892670628489,5.597907780124721e-05,0.12583619336106677
196,3.1214896826677387,3.1464878506935117,1322.78628281742,1401.1603871933064,1361.4094682374039,24,0.004321988114532685,0.9375112551773815,5.51456140896258e-05,0.1224740409318116
197,3.1464878506935117,3.1714860187192837,1401.1603871933064,1484.1780990184893,1442.0719676509116,19,0.0034215739240050424,0.9409328291013866,4.1214987124797256e-05,0.11869316201467783
198,3.1714860187192837,3.1964841867450557,1484.1780990184893,1572.1145485839638,1527.513660219331,11,0.0019809112191608138,0.9429137403205474,2.2526622679778474e-05,0.11461879948896783
199,3.1964841867450557,3.2214823547708287,1572.1145485839638,1665.2611674460343,1618.0177095859694,10,0.0018008283810552854,0.9447145687016028,1.933326623183085e-05,0.11038456217018319
200,3.2214823547708287,3.2464805227966007,1665.2611674460343,1763.926654264161,1713.8840566295942,12,0.0021609940572663426,0.9468755627588691,2.1902228701813148e-05,0.10612054103516394
201,3.2464805227966007,3.2714786908223727,1763.926654264161,1868.4379978640131,1815.4304135031716,13,0.002341076895371871,0.949216639654241,2.2400218146034662e-05,0.10194502046172006
202,3.2714786908223727,3.2964768588481457,1868.4379978640131,1979.1415609162152,1922.993316568664,10,0.0018008283810552854,0.9510174680352962,1.626712213595246e-05,0.09795934008207924
203,3.2964768588481457,3.3214750268739177,1979.1415609162152,2096.404227822254,2036.9292417174163,6,0.0010804970286331713,0.9520979650639294,9.214331015505213e-06,0.094239783538808
204,3.3214750268739177,3.3464731948996898,2096.404227822254,2220.6146206118074,2157.6157857724584,12,0.0021609940572663426,0.9542589591211957,1.7397852214570034e-05,0.09084064473329212
205,3.3464731948996898,3.3714713629254627,2220.6146206118074,2352.1843868810506,2285.4529178880234,9,0.0016207455429497568,0.9558797046641455,1.2318525668222873e-05,0.08779296628324369
206,3.3714713629254627,3.3964695309512347,2352.1843868810506,2491.5495640403487,2420.8643050935334,8,0.0014406627048442284,0.9573203673689897,1.0337321949496123e-05,0.08510223178402591
207,3.3964695309512347,3.4214676989770076,2491.5495640403487,2639.1720243926575,2564.298716375105,8,0.0014406627048442284,0.958761030073834,9.759102384596567e-06,0.08275565267868223
208,3.4214676989770076,3.4464658670027797,2639.1720243926575,2795.5410058316734,2716.231509947829,17,0.0030614082477939853,0.961822438321628,1.9578104427238586e-05,0.08072333465331386
209,3.4464658670027797,3.4714640350285517,2795.5410058316734,2961.1747332327877,2877.1662086478295,13,0.002341076895371871,0.9641635152169998,1.4134059120112035e-05,0.0789675769812844
210,3.4714640350285517,3.4964622030543246,2961.1747332327877,3136.622135910199,3047.636168665141,13,0.002341076895371871,0.9665045921123717,1.3343468524731149e-05,0.07744158831118803
211,3.4964622030543246,3.5214603710800967,3136.622135910199,3322.4646668320775,3228.206347147747,7,0.0012605798667386999,0.9677651719791104,6.783053698663863e-06,0.0760962919243784
212,3.5214603710800967,3.5464585391058687,3322.4646668320775,3519.318229622934,3419.475174534861,8,0.0014406627048442284,0.9692058346839546,7.3184487210670165e-06,0.07488267920487111
213,3.5464585391058687,3.5714567071316417,3519.318229622934,3727.835219739393,3622.076537824575,13,0.002341076895371871,0.9715469115793265,1.1227271667715678e-05,0.07375490610174396
214,3.5714567071316417,3.5964548751574137,3727.835219739393,3948.7066865841066,3836.681881348605,9,0.0016207455429497568,0.9731676571222763,7.337957981187498e-06,0.07266459368947613
215,3.5964548751574137,3.6214530431831857,3948.7066865841066,4182.664623723381,4064.0024320164116,12,0.0021609940572663426,0.9753286511795426,9.236677685270884e-06,0.07156942123782786
216,3.6214530431831857,3.6464512112089587,4182.664623723381,4430.484394798426,4304.791556403384,11,0.0019809112191608138,0.9773095623987034,7.993354245174201e-06,0.07042673697429588
217,3.6464512112089587,3.6714493792347307,4430.484394798426,4692.9873031700445,4559.847257494711,6,0.0010804970286331713,0.9783900594273366,4.116133551951133e-06,0.06919660180410492
218,3.6714493792347307,3.6964475472605036,4692.9873031700445,4971.043313812942,4830.01481935951,5,0.0009004141905276427,0.9792904736178643,3.23824753309875e-06,0.06784233372773087
219,3.6964475472605036,3.7214457152862757,4971.043313812942,5265.5739364801175,5116.189608519917,6,0.0010804970286331713,0.9803709706464974,3.6685388393523713e-06,0.0663237254113577
220,3.7214457152862757,3.7464438833120477,5265.5739364801175,5577.55527969275,5419.3200412992055,16,0.002881325409688457,0.9832522960561858,9.23556960175234e-06,0.06461111338247479
221,3.7464438833120477,3.7714420513378206,5577.55527969275,5908.021285676616,5740.41072698311,20,0.003601656762110571,0.9868539528182965,1.0898720887758784e-05,0.0626714188874359
222,3.7714420513378206,3.7964402193635927,5908.021285676616,6258.067156966068,6080.525797211067,5,0.0009004141905276427,0.987754367008824,2.572274848467193e-06,0.06048409455181507
223,3.7964402193635927,3.8214383873893647,6258.067156966068,6628.852986031885,6440.792432631453,9,0.0016207455429497568,0.9893751125517738,4.371109723996663e-06,0.05803335601389987
224,3.8214383873893647,3.8464365554151376,6628.852986031885,7021.607599961744,6822.404598508549,5,0.0009004141905276427,0.9902755267423015,2.2925617130711662e-06,0.05531474370272403
225,3.8464365554151376,3.8714347234409097,7021.607599961744,7437.63263293516,7226.627001661356,16,0.002881325409688457,0.9931568521519899,6.9258462383742616e-06,0.05233537840499586
226,3.8714347234409097,3.8964328914666817,7437.63263293516,7878.306839989661,7654.799281848178,4,0.0007203313524221142,0.993877183504412,1.6346120124362655e-06,0.04911526823752552
227,3.8964328914666817,3.9214310594924546,7878.306839989661,8345.090666374286,8108.3404514876165,4,0.0007203313524221142,0.9945975148568341,1.5431797583932746e-06,0.04568601912151125
228,3.9214310594924546,3.9464292275182267,8345.090666374286,8839.531087633859,8588.753598429672,5,0.0009004141905276427,0.9954979290473618,1.8210772255105346e-06,0.042090653479413286
229,3.9464292275182267,3.9714273955439996,8839.531087633859,9363.266736464844,9097.630867362614,13,0.002341076895371871,0.9978390059427337,4.469959034862949e-06,0.0383812394832303
230,3.9714273955439996,3.9964255635697716,9363.266736464844,9918.03333333333,9636.658736364461,12,0.0021609940572663426,1.0,3.895321148505694e-06,0.034618589244913026
