relative_path,is_parquet,remote_bytes,local_bytes,bytes_match,hub_blob_oid,hub_lfs_sha256,local_sha256,sha256_match
train-00283.parquet,True,7247388,7247388,True,eac2754b2cb47cd8c1019c454c5bcc8c830126bd,44389edcc1c51ec002ec22f2a41cf7687b77154733d3233b9420d251247a8a50,44389edcc1c51ec002ec22f2a41cf7687b77154733d3233b9420d251247a8a50,True
train-00284.parquet,True,4812732,4812732,True,512a3a9a166103021c90138d83536f99b2aa304e,991cda071821bbcfb25f204ce906f910ed7bb24a8a9c145f333dca97fc367706,991cda071821bbcfb25f204ce906f910ed7bb24a8a9c145f333dca97fc367706,True
train-00285.parquet,True,2726955,2726955,True,24ea9f9bcd110ae17fccf09dc8d3a1df4a9d3d61,2ae3cba7c970eb256f5662e240fefc2c0044c1b1beb775e746a11b025efa9711,2ae3cba7c970eb256f5662e240fefc2c0044c1b1beb775e746a11b025efa9711,True
train-00286.parquet,True,6307755,6307755,True,f8941595640e3818b7956904550e9d593d0e7480,08dd56f0d41a89cb6505c1865f2f05472f20f4a7986df91ab6e0f9ca91541629,08dd56f0d41a89cb6505c1865f2f05472f20f4a7986df91ab6e0f9ca91541629,True
train-00287.parquet,True,2847267,2847267,True,ff892cd684ddb9a1b64addedbb13dfb1cb79c604,e7138c3123a24ecdbf56dbe554becf9584385447a4d225fb2a67310fa9f43f7d,e7138c3123a24ecdbf56dbe554becf9584385447a4d225fb2a67310fa9f43f7d,True
train-00288.parquet,True,1001611,1001611,True,d590dba064a222d59dd8a86c9d1fb47be4ccdf43,8d617814c26af234e8a80a7f63a3932668d83854c6321f324bd0f3c2d42ebdaf,8d617814c26af234e8a80a7f63a3932668d83854c6321f324bd0f3c2d42ebdaf,True
train-00289.parquet,True,6432691,6432691,True,d974747b6a5323f449eaf78a8dda436b6f161694,67f4435fbdeb249e6cf0137236d5c1b4a9e54c3ba272838d3e801fcdb2cc9775,67f4435fbdeb249e6cf0137236d5c1b4a9e54c3ba272838d3e801fcdb2cc9775,True
train-00290.parquet,True,6914375,6914375,True,35437604bd3c85432edee2bb89cbf4c033340547,8eaeb2c47bfe2cdc79a046f17b00ab58f647a8e1deb8a70135bcf95d569aa04a,8eaeb2c47bfe2cdc79a046f17b00ab58f647a8e1deb8a70135bcf95d569aa04a,True
train-00291.parquet,True,7263410,7263410,True,39c2e4e14406f1ca6b4a610afdc12d07704fe2ed,152e8057fa9fca930b1bf5524b30be8aa3fa0d7597d192e6d20f50bee4277a73,152e8057fa9fca930b1bf5524b30be8aa3fa0d7597d192e6d20f50bee4277a73,True
train-00292.parquet,True,8028789,8028789,True,f023ae9d068f8b6931144751924e8eaad64eaec4,3336d4ea32a43780bc9b151cdd0401e0671410a507089fa5f3b8d6808ea96a92,3336d4ea32a43780bc9b151cdd0401e0671410a507089fa5f3b8d6808ea96a92,True
train-00293.parquet,True,8196661,8196661,True,8621a62fbe1e9368766ebdc8c32f138db561dbf3,26583670647bbc549650960dadc871a12555a5b043e77005d414d76258858bee,26583670647bbc549650960dadc871a12555a5b043e77005d414d76258858bee,True
train-00294.parquet,True,8315722,8315722,True,4e1dcfae09422f881f2b59d04496df785b985a47,cd635f8894b33a511c0f2dc6bdeb5cd29479f4fec8874caf3bbdac19450be48d,cd635f8894b33a511c0f2dc6bdeb5cd29479f4fec8874caf3bbdac19450be48d,True
