pr_id,trigger_event_id,response_event_id,in_reply_to_id,trigger_dt,response_dt,hours_after_trigger,response_user,response_user_type,response_actor_role,response_dt_right,machine_likeness_score,heuristics_tripped,flag_any,flag_combined
3958272610,2822905130,2822927896,2822905130,2026-02-18 15:26:50+00:00,2026-02-18 15:31:01+00:00,0.06972222222222223,qhkm,User,author_account,2026-02-18 15:31:01+00:00,0.12350684118302685,0,False,False
3954835569,2819282601,2819391883,2819282601,2026-02-17 22:00:07+00:00,2026-02-17 22:33:40+00:00,0.5591666666666667,bspratt,User,author_account,2026-02-17 22:33:40+00:00,0.12006894327603826,0,False,False
3980669430,2843639687,2843646940,2843639687,2026-02-23 23:40:36+00:00,2026-02-23 23:42:55+00:00,0.03861111111111111,bspratt,User,author_account,2026-02-23 23:42:55+00:00,0.12006894327603826,0,False,False
3959368509,2824015805,2824150916,2824015805,2026-02-18 19:16:17+00:00,2026-02-18 19:48:22+00:00,0.5347222222222222,gustavosmendes,User,author_account,2026-02-18 19:48:22+00:00,0.1138351243484765,0,False,False
4075877910,2935327280,2935351665,2935327280,2026-03-14 14:05:01+00:00,2026-03-14 14:30:43+00:00,0.42833333333333334,jkowall,User,author_account,2026-03-14 14:30:43+00:00,0.10962319165322054,0,False,False
4076214899,2935513027,2935514860,2935513027,2026-03-14 16:46:37+00:00,2026-03-14 16:48:38+00:00,0.03361111111111111,jkowall,User,author_account,2026-03-14 16:48:38+00:00,0.10962319165322054,0,False,False
3965401621,2830579748,2833923477,2830579748,2026-02-19 23:06:01+00:00,2026-02-20 16:01:11+00:00,16.919444444444444,davidmurdoch,User,author_account,2026-02-20 16:01:11+00:00,0.10853556403501806,0,False,False
3491940001,2411019931,2411377458,2411019931,2025-10-07 15:20:51+00:00,2025-10-07 17:29:59+00:00,2.152222222222222,pontus-espe,User,author_account,2025-10-07 17:29:59+00:00,0.10669021256268149,0,False,False
3597442794,2541343856,2541349351,2541343856,2025-11-19 10:05:53+00:00,2025-11-19 10:07:38+00:00,0.029166666666666667,joshsny,User,other_human,2025-11-19 10:07:38+00:00,0.10287023614712922,0,False,False
3783374823,2663523930,2663550136,2663523930,2026-01-06 04:10:23+00:00,2026-01-06 04:27:40+00:00,0.28805555555555556,drernie,User,author_account,2026-01-06 04:27:40+00:00,0.10287023614712922,0,False,False
3048994775,2081313653,2081395998,2081313653,2025-05-09 09:37:24+00:00,2025-05-09 10:25:11+00:00,0.7963888888888889,tomiir,User,other_human,2025-05-09 10:25:11+00:00,0.09789206444232747,0,False,False
3908680669,2776293978,2776318174,2776293978,2026-02-06 22:34:35+00:00,2026-02-06 22:42:11+00:00,0.12666666666666668,lucaspimentel,User,author_account,2026-02-06 22:42:11+00:00,0.09403217809418483,0,False,False
