burst_threshold_minutes,exclusion_unit,excluded_group,excluded_group_prs,remaining_prs,first_post_burst_state,remaining_state_prs,share_all_prs,share_post_burst_actions
30,product_pair,Copilot -> Devin,15,8593,other_bot,377,0.04387291981845688,0.10264089300299482
30,product_pair,Copilot -> Devin,15,8593,branch_movement_untyped,483,0.056208541836378446,0.1315001361285053
30,product_pair,Copilot -> Devin,15,8593,no_action_within_7d,4920,0.5725590596997556,
30,product_pair,Copilot -> OpenAI_Codex,417,8191,user_account,2035,0.24844341350262483,0.5791121229368241
30,product_pair,Copilot -> OpenAI_Codex,417,8191,mapped_product,633,0.07727994139909657,0.18013659647125782
30,product_pair,Copilot -> OpenAI_Codex,417,8191,other_bot,371,0.04529361494323037,0.10557768924302789
30,product_pair,Copilot -> OpenAI_Codex,417,8191,branch_movement_untyped,475,0.05799047735319253,0.13517359134889015
30,product_pair,Copilot -> OpenAI_Codex,417,8191,no_action_within_7d,4677,0.5709925528018557,
30,product_pair,Cursor -> Claude_Code,151,8457,user_account,2141,0.2531630601868275,0.5927464008859358
30,product_pair,Cursor -> Claude_Code,151,8457,mapped_product,621,0.07343029443064916,0.1719269102990033
30,product_pair,Cursor -> Claude_Code,151,8457,other_bot,370,0.04375073903275393,0.10243632336655592
30,product_pair,Cursor -> Claude_Code,151,8457,branch_movement_untyped,480,0.056757715501951043,0.132890365448505
30,product_pair,Cursor -> Claude_Code,151,8457,no_action_within_7d,4845,0.5728981908478183,
30,product_pair,Cursor -> Copilot,494,8114,user_account,2057,0.25351244762139513,0.5941652224147891
30,product_pair,Cursor -> Copilot,494,8114,mapped_product,602,0.07419275326596007,0.17388792605430387
30,product_pair,Cursor -> Copilot,494,8114,other_bot,348,0.04288883411387725,0.10051993067590988
30,product_pair,Cursor -> Copilot,494,8114,branch_movement_untyped,455,0.05607591816613261,0.1314269208549971
30,product_pair,Cursor -> Copilot,494,8114,no_action_within_7d,4652,0.573330046832635,
30,product_pair,Cursor -> Devin,15,8593,user_account,2162,0.25160013964855116,0.5887799564270153
30,product_pair,Cursor -> Devin,15,8593,mapped_product,652,0.07587571278947981,0.1775599128540305
30,product_pair,Cursor -> Devin,15,8593,other_bot,375,0.04364017223321308,0.10212418300653595
30,product_pair,Cursor -> Devin,15,8593,branch_movement_untyped,483,0.056208541836378446,0.1315359477124183
30,product_pair,Cursor -> Devin,15,8593,no_action_within_7d,4921,0.5726754334923775,
30,product_pair,Cursor -> OpenAI_Codex,145,8463,user_account,2121,0.2506203473945409,0.5890030547070259
30,product_pair,Cursor -> OpenAI_Codex,145,8463,mapped_product,633,0.07479617157036512,0.1757845043043599
30,product_pair,Cursor -> OpenAI_Codex,145,8463,other_bot,365,0.043128914096656035,0.1013607331296862
30,product_pair,Cursor -> OpenAI_Codex,145,8463,branch_movement_untyped,482,0.05695379888928276,0.13385170785892808
30,product_pair,Cursor -> OpenAI_Codex,145,8463,no_action_within_7d,4862,0.5745007680491552,
30,product_pair,Devin -> Claude_Code,85,8523,user_account,2141,0.25120262818256484,0.5875411635565313
30,product_pair,Devin -> Claude_Code,85,8523,mapped_product,647,0.07591223747506746,0.17755214050493962
30,product_pair,Devin -> Claude_Code,85,8523,other_bot,373,0.043763932887480934,0.10236004390779363
30,product_pair,Devin -> Claude_Code,85,8523,branch_movement_untyped,483,0.05667018655403027,0.13254665203073546
30,product_pair,Devin -> Claude_Code,85,8523,no_action_within_7d,4879,0.5724510149008565,
30,product_pair,Devin -> Copilot,430,8178,user_account,1982,0.24235754463193934,0.572005772005772
30,product_pair,Devin -> Copilot,430,8178,mapped_product,634,0.07752506725360724,0.18297258297258298
30,product_pair,Devin -> Copilot,430,8178,other_bot,375,0.045854732208363905,0.10822510822510822
30,product_pair,Devin -> Copilot,430,8178,branch_movement_untyped,474,0.05796038151137197,0.1367965367965368
30,product_pair,Devin -> Copilot,430,8178,no_action_within_7d,4713,0.5763022743947175,
30,product_pair,Devin -> Cursor,117,8491,user_account,2148,0.2529737368978919,0.5912469033856317
30,product_pair,Devin -> Cursor,117,8491,mapped_product,630,0.0741962077493817,0.17341040462427745
30,product_pair,Devin -> Cursor,117,8491,other_bot,373,0.04392886585796726,0.10266996972199284
30,product_pair,Devin -> Cursor,117,8491,branch_movement_untyped,482,0.05676598751619362,0.13267272226809798
30,product_pair,Devin -> Cursor,117,8491,no_action_within_7d,4858,0.5721352019785655,
30,product_pair,Devin -> OpenAI_Codex,74,8534,user_account,2136,0.2502929458636044,0.5868131868131868
30,product_pair,Devin -> OpenAI_Codex,74,8534,mapped_product,644,0.07546285446449497,0.17692307692307693
30,product_pair,Devin -> OpenAI_Codex,74,8534,other_bot,377,0.04417623623154441,0.10357142857142858
30,product_pair,Devin -> OpenAI_Codex,74,8534,branch_movement_untyped,483,0.05659714084837122,0.1326923076923077
30,product_pair,Devin -> OpenAI_Codex,74,8534,no_action_within_7d,4894,0.573470822591985,
30,product_pair,Google_Jules -> Claude_Code,16,8592,user_account,2165,0.25197858472998136,0.5891156462585034
30,product_pair,Google_Jules -> Claude_Code,16,8592,mapped_product,650,0.07565176908752327,0.17687074829931973
30,product_pair,Google_Jules -> Claude_Code,16,8592,other_bot,377,0.0438780260707635,0.10258503401360544
30,product_pair,Google_Jules -> Claude_Code,16,8592,branch_movement_untyped,483,0.05621508379888268,0.13142857142857142
30,product_pair,Google_Jules -> Claude_Code,16,8592,no_action_within_7d,4917,0.5722765363128491,
30,product_pair,Google_Jules -> Copilot,170,8438,user_account,2142,0.2538516236074899,0.5905707196029777
30,product_pair,Google_Jules -> Copilot,170,8438,mapped_product,635,0.0752547997155724,0.17507582023711055
30,product_pair,Google_Jules -> Copilot,170,8438,other_bot,374,0.04432329936003793,0.10311552247036118
30,product_pair,Google_Jules -> Copilot,170,8438,branch_movement_untyped,476,0.05641147191277554,0.13123793768955058
30,product_pair,Google_Jules -> Copilot,170,8438,no_action_within_7d,4811,0.5701588054041242,
30,product_pair,Google_Jules -> Cursor,2,8606,user_account,2165,0.2515686730188241,0.5886351277868407
30,product_pair,Google_Jules -> Cursor,2,8606,mapped_product,653,0.07587729491052754,0.177542142468733
30,product_pair,Google_Jules -> Cursor,2,8606,other_bot,377,0.04380664652567976,0.10250135943447526
30,product_pair,Google_Jules -> Cursor,2,8606,branch_movement_untyped,483,0.056123634673483615,0.13132137030995106
30,product_pair,Google_Jules -> Cursor,2,8606,no_action_within_7d,4928,0.572623750871485,
30,product_pair,Google_Jules -> Devin,13,8595,user_account,2161,0.25142524723676557,0.5883473999455486
30,product_pair,Google_Jules -> Devin,13,8595,mapped_product,652,0.07585805700988947,0.17751157092295128
30,product_pair,Google_Jules -> Devin,13,8595,other_bot,377,0.043862710878417685,0.10264089300299482
30,product_pair,Google_Jules -> Devin,13,8595,branch_movement_untyped,483,0.05619546247818499,0.1315001361285053
30,product_pair,Google_Jules -> Devin,13,8595,no_action_within_7d,4922,0.5726585223967423,
30,product_pair,Google_Jules -> OpenAI_Codex,114,8494,user_account,2160,0.25429715093006827,0.5882352941176471
30,product_pair,Google_Jules -> OpenAI_Codex,114,8494,mapped_product,653,0.0768777960913586,0.17783224400871459
30,product_pair,Google_Jules -> OpenAI_Codex,114,8494,other_bot,376,0.044266541087826704,0.10239651416122005
30,product_pair,Google_Jules -> OpenAI_Codex,114,8494,branch_movement_untyped,483,0.05686366847186249,0.1315359477124183
30,product_pair,Google_Jules -> OpenAI_Codex,114,8494,no_action_within_7d,4822,0.5676948434188839,
30,product_pair,OpenAI_Codex -> Claude_Code,824,7784,user_account,1995,0.256294964028777,0.5958781362007168
30,product_pair,OpenAI_Codex -> Claude_Code,824,7784,mapped_product,560,0.07194244604316546,0.16726403823178015
30,product_pair,OpenAI_Codex -> Claude_Code,824,7784,other_bot,352,0.045220966084275435,0.10513739545997611
30,product_pair,OpenAI_Codex -> Claude_Code,824,7784,branch_movement_untyped,441,0.05665467625899281,0.13172043010752688
30,product_pair,OpenAI_Codex -> Claude_Code,824,7784,no_action_within_7d,4436,0.5698869475847893,
30,product_pair,OpenAI_Codex -> Copilot,3036,5572,user_account,1443,0.2589734386216798,0.5701303832477281
30,product_pair,OpenAI_Codex -> Copilot,3036,5572,mapped_product,523,0.093862167982771,0.20663769261161596
30,product_pair,OpenAI_Codex -> Copilot,3036,5572,other_bot,214,0.03840631730078966,0.08455156064796523
30,product_pair,OpenAI_Codex -> Copilot,3036,5572,branch_movement_untyped,351,0.0629935391241924,0.13868036349269064
30,product_pair,OpenAI_Codex -> Copilot,3036,5572,no_action_within_7d,3041,0.5457645369705671,
30,product_pair,OpenAI_Codex -> Cursor,428,8180,user_account,2073,0.2534229828850856,0.5936426116838488
30,product_pair,OpenAI_Codex -> Cursor,428,8180,mapped_product,595,0.07273838630806846,0.17038946162657503
30,product_pair,OpenAI_Codex -> Cursor,428,8180,other_bot,357,0.04364303178484107,0.10223367697594501
30,product_pair,OpenAI_Codex -> Cursor,428,8180,branch_movement_untyped,467,0.05709046454767726,0.13373424971363115
30,product_pair,OpenAI_Codex -> Cursor,428,8180,no_action_within_7d,4688,0.5731051344743276,
30,product_pair,OpenAI_Codex -> Devin,262,8346,user_account,2101,0.2517373592139947,0.5919977458438996
30,product_pair,OpenAI_Codex -> Devin,262,8346,mapped_product,606,0.07260963335729691,0.17075232459847844
30,product_pair,OpenAI_Codex -> Devin,262,8346,other_bot,371,0.044452432302899594,0.10453648915187377
30,product_pair,OpenAI_Codex -> Devin,262,8346,branch_movement_untyped,471,0.056434219985621856,0.1327134404057481
30,product_pair,OpenAI_Codex -> Devin,262,8346,no_action_within_7d,4797,0.5747663551401869,
